#HEADER#
Method: ForwardEuler
T: 1
dt: 0.005
dx: 0.1
x: 0 0.111111 0.222222 0.333333 0.444444 0.555556 0.666667 0.777778 0.888889 1 
#/HEADER#
1 0.884191 0.768382 0.654771 0.54116 0.430917 0.320674 0.213393 0.106112 0 
1 0.884191 0.769481 0.654771 0.542844 0.430917 0.322155 0.213393 0.106696 0 
1 0.88474 0.769481 0.656163 0.542844 0.4325 0.322155 0.214426 0.106696 0 
1 0.88474 0.770452 0.656163 0.544331 0.4325 0.323463 0.214426 0.107213 0 
1 0.885226 0.770452 0.657391 0.544331 0.433897 0.323463 0.215338 0.107213 0 
1 0.885226 0.771309 0.657391 0.545644 0.433897 0.324617 0.215338 0.107669 0 
1 0.885654 0.771309 0.658476 0.545644 0.435131 0.324617 0.216143 0.107669 0 
1 0.885654 0.772065 0.658476 0.546804 0.435131 0.325637 0.216143 0.108072 0 
1 0.886033 0.772065 0.659434 0.546804 0.43622 0.325637 0.216854 0.108072 0 
1 0.886033 0.772734 0.659434 0.547827 0.43622 0.326537 0.216854 0.108427 0 
1 0.886367 0.772734 0.66028 0.547827 0.437182 0.326537 0.217482 0.108427 0 
1 0.886367 0.773324 0.66028 0.548731 0.437182 0.327332 0.217482 0.108741 0 
1 0.886662 0.773324 0.661027 0.548731 0.438032 0.327332 0.218037 0.108741 0 
1 0.886662 0.773845 0.661027 0.54953 0.438032 0.328034 0.218037 0.109018 0 
1 0.886922 0.773845 0.661687 0.54953 0.438782 0.328034 0.218526 0.109018 0 
1 0.886922 0.774305 0.661687 0.550235 0.438782 0.328654 0.218526 0.109263 0 
1 0.887152 0.774305 0.66227 0.550235 0.439444 0.328654 0.218959 0.109263 0 
1 0.887152 0.774711 0.66227 0.550857 0.439444 0.329201 0.218959 0.109479 0 
1 0.887355 0.774711 0.662784 0.550857 0.440029 0.329201 0.21934 0.109479 0 
1 0.887355 0.77507 0.662784 0.551407 0.440029 0.329685 0.21934 0.10967 0 
1 0.887535 0.77507 0.663238 0.551407 0.440546 0.329685 0.219678 0.10967 0 
1 0.887535 0.775387 0.663238 0.551892 0.440546 0.330112 0.219678 0.109839 0 
1 0.887693 0.775387 0.663639 0.551892 0.441002 0.330112 0.219975 0.109839 0 
1 0.887693 0.775666 0.663639 0.552321 0.441002 0.330488 0.219975 0.109988 0 
1 0.887833 0.775666 0.663993 0.552321 0.441404 0.330488 0.220238 0.109988 0 
1 0.887833 0.775913 0.663993 0.552699 0.441404 0.330821 0.220238 0.110119 0 
1 0.887957 0.775913 0.664306 0.552699 0.44176 0.330821 0.22047 0.110119 0 
1 0.887957 0.776131 0.664306 0.553033 0.44176 0.331115 0.22047 0.110235 0 
1 0.888066 0.776131 0.664582 0.553033 0.442074 0.331115 0.220675 0.110235 0 
1 0.888066 0.776324 0.664582 0.553328 0.442074 0.331375 0.220675 0.110338 0 
1 0.888162 0.776324 0.664826 0.553328 0.442351 0.331375 0.220856 0.110338 0 
1 0.888162 0.776494 0.664826 0.553589 0.442351 0.331604 0.220856 0.110428 0 
1 0.888247 0.776494 0.665041 0.553589 0.442596 0.331604 0.221016 0.110428 0 
1 0.888247 0.776644 0.665041 0.553819 0.442596 0.331806 0.221016 0.110508 0 
1 0.888322 0.776644 0.665231 0.553819 0.442812 0.331806 0.221157 0.110508 0 
1 0.888322 0.776777 0.665231 0.554022 0.442812 0.331985 0.221157 0.110578 0 
1 0.888388 0.776777 0.665399 0.554022 0.443003 0.331985 0.221282 0.110578 0 
1 0.888388 0.776894 0.665399 0.554201 0.443003 0.332142 0.221282 0.110641 0 
1 0.888447 0.776894 0.665548 0.554201 0.443172 0.332142 0.221392 0.110641 0 
1 0.888447 0.776997 0.665548 0.55436 0.443172 0.332282 0.221392 0.110696 0 
1 0.888499 0.776997 0.665679 0.55436 0.443321 0.332282 0.221489 0.110696 0 
1 0.888499 0.777089 0.665679 0.5545 0.443321 0.332405 0.221489 0.110744 0 
1 0.888544 0.777089 0.665794 0.5545 0.443452 0.332405 0.221575 0.110744 0 
1 0.888544 0.777169 0.665794 0.554623 0.443452 0.332513 0.221575 0.110787 0 
1 0.888585 0.777169 0.665896 0.554623 0.443568 0.332513 0.22165 0.110787 0 
1 0.888585 0.77724 0.665896 0.554732 0.443568 0.332609 0.22165 0.110825 0 
1 0.88862 0.77724 0.665986 0.554732 0.443671 0.332609 0.221717 0.110825 0 
1 0.88862 0.777303 0.665986 0.554829 0.443671 0.332694 0.221717 0.110859 0 
1 0.888652 0.777303 0.666066 0.554829 0.443761 0.332694 0.221776 0.110859 0 
1 0.888652 0.777359 0.666066 0.554914 0.443761 0.332769 0.221776 0.110888 0 
1 0.888679 0.777359 0.666136 0.554914 0.443841 0.332769 0.221828 0.110888 0 
1 0.888679 0.777408 0.666136 0.554989 0.443841 0.332835 0.221828 0.110914 0 
1 0.888704 0.777408 0.666198 0.554989 0.443912 0.332835 0.221875 0.110914 0 
1 0.888704 0.777451 0.666198 0.555055 0.443912 0.332893 0.221875 0.110937 0 
1 0.888726 0.777451 0.666253 0.555055 0.443974 0.332893 0.221915 0.110937 0 
1 0.888726 0.777489 0.666253 0.555114 0.443974 0.332945 0.221915 0.110958 0 
1 0.888745 0.777489 0.666301 0.555114 0.444029 0.332945 0.221951 0.110958 0 
1 0.888745 0.777523 0.666301 0.555165 0.444029 0.33299 0.221951 0.110976 0 
1 0.888762 0.777523 0.666344 0.555165 0.444078 0.33299 0.221983 0.110976 0 
1 0.888762 0.777553 0.666344 0.555211 0.444078 0.33303 0.221983 0.110991 0 
1 0.888776 0.777553 0.666382 0.555211 0.444121 0.33303 0.222011 0.110991 0 
